#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
74,CVE-2014-4294,None,None,None,10/15/14,11/5/15,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the Java VM component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4295, CVE-2014-6538, and CVE-2014-6563."
75,CVE-2014-4293,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4292, CVE-2014-4296, CVE-2014-4297, CVE-2014-4310, CVE-2014-6547, and CVE-2014-6477."
76,CVE-2014-4292,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4291, CVE-2014-4293, CVE-2014-4296, CVE-2014-4297, CVE-2014-4310, CVE-2014-6547, and CVE-2014-6477."
77,CVE-2014-4291,None,None,None,10/15/14,5/11/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4290, CVE-2014-4292, CVE-2014-4293, CVE-2014-4296, CVE-2014-4297, CVE-2014-4310, CVE-2014-6547, and CVE-2014-6477."
78,CVE-2014-4290,None,None,None,10/15/14,5/18/16,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the JPublisher component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, 12.1.0.1, and 12.1.0.2 allows remote authenticated users to affect confidentiality via unknown vectors, a different vulnerability than CVE-2014-4291, CVE-2014-4292, CVE-2014-4293, CVE-2014-4296, CVE-2014-4297, CVE-2014-4310, CVE-2014-6547, and CVE-2014-6477."
79,CVE-2014-4289,None,None,None,10/15/14,5/18/16,3.6,None,Remote,High,Single system,Partial,Partial,None,"Unspecified vulnerability in the JDBC component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality and integrity via unknown vectors, a different vulnerability than CVE-2014-6544."
80,CVE-2014-4245,None,None,None,7/17/14,8/28/17,3.5,None,Remote,Medium,Single system,Partial,None,None,"Unspecified vulnerability in the RDBMS Core component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality via unknown vectors."
81,CVE-2014-4237,None,None,None,7/17/14,12/23/14,4,None,Remote,Low,Single system,Partial,None,None,Unspecified vulnerability in the RDBMS Core component in Oracle Database Server 11.2.0.4 and 12.1.0.1 allows remote authenticated users to affect confidentiality via unknown vectors.
82,CVE-2014-4236,None,None,None,7/17/14,12/23/14,6.5,None,Remote,Low,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the RDBMS Core component in Oracle Database Server 11.2.0.4 and 12.1.0.1 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors."
83,CVE-2014-2478,None,None,None,10/15/14,10/16/14,2.6,None,Remote,High,Not required,Partial,None,None,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote attackers to affect confidentiality via unknown vectors."
84,CVE-2014-2408,None,None,None,4/15/14,4/16/14,6.6,None,Remote,High,Single system,Complete,Complete,None,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality and integrity via unknown vectors related to the ""Grant Any Object Privilege."""
85,CVE-2014-2406,None,None,None,4/15/14,4/16/14,8.5,None,Remote,Medium,Single system,Complete,Complete,Complete,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors related to ""Advisor"" and ""Select Any Dictionary"" privileges."
86,CVE-2014-0378,None,None,None,1/15/14,3/5/14,4.1,None,Local,Medium,Single system,Partial,Partial,Partial,"Unspecified vulnerability in the Spatial component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows local users to affect confidentiality, integrity, and availability via unknown vectors."
87,CVE-2014-0377,None,None,None,1/15/14,3/5/14,4,None,Remote,Low,Single system,Partial,None,None,"Unspecified vulnerability in the Core RDBMS component in Oracle Database Server 11.1.0.7, 11.2.0.3, 11.2.0.4, and 12.1.0.1 allows remote authenticated users to affect confidentiality via vectors related to SYS tables."
